ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.2277832031,-0.2460937500,-1.0021972656,33.1450386047,17.7099227905,10.7099237442,-179921.6718750000,-237567.5312500000,10.7099237442,12.4471235275,-13.6918945312,19.4163303375
-0.2114257812,-0.2526855468,-0.9580078125,0.7557251930,31.9923667907,16.0916023254,-179822.6406250000,-233374.9375000000,16.0916023254,12.0459556579,-13.7725000381,19.6704521179
-0.1867675781,-0.2292480468,-0.9123535156,-26.0763359069,18.9541988372,27.3969459533,-183239.9375000000,-230890.9843750000,27.3969459533,11.2293663024,-14.8892669677,19.2098426818
-0.1923828125,-0.2255859375,-0.9240722656,16.5648860931,-5.9694657325,21.5419845581,-181069.1093750000,-231673.2812500000,21.5419845581,11.4338817596,-13.9680776596,17.7897472381
-0.2153320312,-0.2541503906,-0.9714355468,25.3282451629,-5.9312977790,18.9541988372,-177749.8437500000,-232450.5781250000,18.9541988372,12.1035442352,-12.9456672668,16.6847381591
-0.2094726562,-0.2551269531,-0.9699707031,-22.4580154418,7.6106872558,29.0839691162,-180692.9687500000,-231453.2031250000,29.0839691162,11.7968778610,-14.1210422515,16.2750148773
-0.1899414062,-0.2241210937,-0.9318847656,-12.3816795349,-1.7022900581,28.3587779998,-182315.5937500000,-231676.2812500000,28.3587779998,11.2093095779,-14.5181465148,15.4428110122
-0.2006835937,-0.2407226562,-0.9482421875,30.6412220001,-29.7786254882,23.1755733489,-178300.0625000000,-235578.7656250000,23.1755733489,11.5923166275,-13.1303462982,13.5996456146
-0.2324218750,-0.2629394531,-1.0056152343,-5.8549618721,-28.0916023254,33.0839691162,-179067.3593750000,-239260.1718750000,33.0839691162,12.6043787002,-13.5534896850,12.2564620971
-0.2272949218,-0.2580566406,-1.0222167968,-30.4351139068,-11.4885492324,35.6946563720,-183055.8750000000,-240765.7500000000,35.6946563720,12.1662530899,-14.8904905319,11.7546672821
-0.2824707031,-0.3112792968,-0.9721679687,1.7251908779,-1.0458015203,64.6259536743,-182829.7812500000,-240902.7968750000,64.6259536743,15.4677591323,-15.1472969055,12.2671842575
-0.2062988281,-0.2485351562,-0.9650878906,18.7557258605,-44.6717567443,71.1679382324,-180371.8437500000,-246757.0312500000,71.1679382324,11.6954689025,-14.1983699798,10.2828769683
-0.2724609375,-0.2873535156,-1.1142578125,-16.4045810699,-34.9083976745,78.4580154418,-182521.6562500000,-251331.7812500000,78.4580154418,13.3209209442,-14.8753499984,9.2549772262
-0.2436523437,-0.2663574218,-1.0710449218,-7.9160304069,8.4885492324,64.2213745117,-183559.0468750000,-250219.3593750000,64.2213745117,12.4492721557,-15.0250930786,10.0948848724
-0.1921386718,-0.2500000000,-0.9536132812,8.5648851394,-14.7633590698,64.8549652099,-182436.6250000000,-252154.0937500000,64.8549652099,11.0286149978,-14.5692548751,9.6075019836
-0.2277832031,-0.2614746093,-1.0151367187,-18.0916023254,-45.7328262329,80.0457992553,-184807.5312500000,-258147.3750000000,80.0457992553,12.2594652175,-15.2689228057,8.0616521835
-0.2751464843,-0.2741699218,-1.1164550781,-9.4809160232,-0.7862595558,65.0000000000,-186050.0000000000,-258250.4218750000,65.0000000000,13.4597311019,-15.3931837081,8.8379478454
-0.2133789062,-0.2526855468,-0.9836425781,7.0687022209,15.9770994186,55.9465637207,-185123.6406250000,-256156.6250000000,55.9465637207,11.8655681610,-14.8977031707,9.9711179733
-0.1887207031,-0.2404785156,-0.9201660156,-20.1603050231,-15.2137403488,71.1755752563,-187765.6562500000,-258150.3906250000,71.1755752563,11.2233972549,-15.6738710403,9.5123758316
-0.2441406250,-0.2539062500,-1.0324707031,-18.0152664184,-25.3282451629,72.7251892089,-190126.5625000000,-261469.6562500000,72.7251892089,12.9321403503,-16.1072845458,8.9488906860
-0.2568359375,-0.2646484375,-1.0656738281,16.1068706512,13.3816795349,52.6259536743,-188015.7500000000,-259715.9843750000,52.6259536743,13.1649875640,-15.0425977706,10.1500272750
-0.2038574218,-0.2404785156,-0.9353027343,-1.8549618721,30.0610694885,53.8396949768,-188258.8437500000,-255776.4843750000,53.8396949768,11.9197473526,-14.9803066253,11.6930809020
-0.1862792968,-0.2189941406,-0.8911132812,-20.5190830230,0.6717557430,67.0000000000,-190947.8750000000,-255688.4531250000,67.0000000000,11.4751605987,-15.6341800689,11.6889429092
-0.2258300781,-0.2385253906,-0.9824218750,14.7633590698,-11.6106872558,59.8091621398,-189013.1406250000,-257210.0312500000,59.8091621398,12.5920639038,-14.6584997177,11.3309574127
-0.2431640625,-0.2624511718,-1.0307617187,33.3435096740,26.7022895812,45.1297721862,-184643.4687500000,-253710.7031250000,45.1297721862,12.8772630691,-13.1303901672,12.6977500915
-0.2055664062,-0.2426757812,-0.9379882812,0.5648855209,43.6106872558,50.9847335815,-184569.4375000000,-247995.5156250000,50.9847335815,11.9788503646,-13.2642612457,14.4433698654
-0.1787109375,-0.2163085937,-0.8908691406,9.2137403488,14.3587789535,56.3969459533,-183361.9843750000,-246113.7968750000,56.3969459533,11.0308361053,-12.8916549682,14.5417394638
-0.2292480468,-0.2509765625,-0.9982910156,53.9465637207,-5.0916032791,48.7633590698,-176292.2812500000,-246781.0468750000,48.7633590698,12.5554456710,-10.7303533554,14.0274028778
-0.2570800781,-0.2761230468,-1.0646972656,37.3206100463,26.2366409301,46.2977104187,-171401.4218750000,-243342.7343750000,46.2977104187,13.1553649902,-9.6570835113,15.0116548538
-0.2180175781,-0.2434082031,-0.9880371093,15.0076332092,46.7709922790,47.9541969299,-169434.6718750000,-237213.3906250000,47.9541969299,12.0928812026,-9.5996751785,16.5616054534
-0.1899414062,-0.2236328125,-0.9318847656,53.7022895812,9.5725193023,47.3206100463,-162396.9843750000,-235958.9062500000,47.3206100463,11.2106094360,-7.8622341156,16.1657886505
-0.2370605468,-0.2690429687,-1.0366210937,62.4351158142,-10.0610685348,50.6183204650,-154214.8593750000,-237277.4062500000,50.6183204650,12.4812927246,-6.1591491699,15.1855192184
-0.2639160156,-0.2866210937,-1.1108398437,30.8625946044,22.0763359069,52.2595405578,-150170.3125000000,-234384.2968750000,52.2595405578,12.9553794860,-6.0374178886,15.7892427444
-0.2094726562,-0.2412109375,-0.9997558593,47.7862586975,36.8625946044,44.5114517211,-143907.9218750000,-229553.4531250000,44.5114517211,11.5124969482,-5.0938720703,16.7143917083
0.0109863281,-0.7973632812,-0.7797851562,53.2900772094,-23.1755733489,6.1374044418,-136924.2500000000,-232590.6093750000,6.1374044418,-0.5643865585,-8.9103221893,13.1376132965
-0.2470703125,-0.2788085937,-1.0817871093,28.7709922790,-25.9694652557,15.5038166046,-133153.8125000000,-235993.9062500000,15.5038166046,12.4709959030,-8.4666309356,11.9339189529
-0.2526855468,-0.2685546875,-1.1000976562,28.1145038604,22.0000000000,3.4656488895,-129469.4062500000,-233110.8125000000,3.4656488895,12.5789632797,-8.0092468261,12.9656763076
-0.1923828125,-0.2385253906,-0.9472656250,50.1068687438,20.5954189300,-2.2671756744,-122902.8984375000,-230411.7812500000,-2.2671756744,11.1415309906,-6.7575788497,13.5673599243
-0.1809082031,-0.2421875000,-0.9321289062,30.2137413024,-22.1068706512,14.6717557907,-118943.3906250000,-233308.8906250000,14.6717557907,10.6386833190,-6.6061964035,12.1885166168
-0.2543945312,-0.2734375000,-1.0786132812,17.1603050231,-7.6717557907,14.6488552093,-116694.5312500000,-234314.2812500000,14.6488552093,12.8777208328,-6.9649901390,11.9658479690
-0.2246093750,-0.2519531250,-1.0004882812,35.4732818603,28.1984729766,0.1374045729,-112045.7578125000,-230618.8750000000,0.1374045729,12.2818098068,-6.4833621978,13.2116775512
-0.1706542968,-0.2319335937,-0.8767089843,15.1755723953,10.7557249069,10.6946563720,-110057.0000000000,-229209.3437500000,10.6946563720,10.6572675704,-7.0494236946,13.2856349945
-0.1994628906,-0.2382812500,-0.9318847656,-13.5267171859,-36.9541969299,-9.0839691162,-111829.6796875000,-234052.1875000000,-9.0839691162,11.7154159545,-8.6726131439,11.4795494079
-0.2512207031,-0.2590332031,-1.0434570312,4.8015265464,-14.2137403488,-20.2595424652,-111200.4375000000,-235914.8906250000,-20.2595424652,13.1520872116,-9.2029752731,11.1263465881
-0.2321777343,-0.2634277343,-0.9919433593,-5.7022900581,17.8625946044,-21.6412220001,-111947.7187500000,-233574.0000000000,-21.6412220001,12.7470140457,-10.2395620346,12.1286067962
-0.1740722656,-0.2275390625,-0.8979492187,-25.4122142791,10.8549613952,-11.9618320465,-115277.9921875000,-232151.4531250000,-11.9618320465,10.6426849365,-11.8791103363,12.3670549392
-0.1687011718,-0.2375488281,-0.9182128906,-19.9923667907,-20.3435115814,-4.8854961395,-117897.9921875000,-234817.4687500000,-4.8854961395,10.0858144760,-13.0883045196,11.1602706909
-0.2385253906,-0.2707519531,-1.0417480468,-14.3740453720,-12.7862596511,-8.6183204650,-119781.7109375000,-236493.1093750000,-8.6183204650,12.4950618743,-13.8684329986,10.8170738220
-0.2226562500,-0.2668457031,-1.0175781250,-36.6564903259,18.8931293487,-9.8702287673,-124585.5468750000,-234017.1718750000,-9.8702287673,11.9504871368,-15.5013828277,11.7900438308
-0.1828613281,-0.2438964843,-0.9394531250,-43.6030540466,12.2290077209,-5.9160304069,-130299.7265625000,-232414.5625000000,-5.9160304069,10.6695156097,-17.1737899780,12.1416978836
-0.2067871093,-0.2453613281,-0.9958496093,-24.4503822326,-20.1984729766,-3.7709922790,-133503.9375000000,-235061.5781250000,-3.7709922790,11.3991222381,-17.6712799072,11.1718769073
-0.2465820312,-0.2797851562,-1.0817871093,-36.6717567443,-11.9618320465,-2.5419847965,-138309.7656250000,-236629.1718750000,-2.5419847965,12.4444847106,-18.7020740509,10.8543910980
-0.2358398437,-0.2734375000,-1.0610351562,-55.7175559997,17.1221370697,-4.7099237442,-145611.5468750000,-234385.3125000000,-4.7099237442,12.1470651626,-20.3828792572,11.7759828567
-0.1989746093,-0.2500000000,-0.9741210937,-33.5648841857,-21.7480907440,-3.2213740348,-150010.2187500000,-237235.4062500000,-3.2213740348,11.1913747787,-20.8691139221,10.7639980316
-0.1882324218,-0.2338867187,-0.9216308593,-15.7557249069,6.3358778953,-15.5725193023,-152075.0000000000,-236405.0937500000,-15.5725193023,11.1976823806,-20.5028133392,11.0983247756
-0.1933593750,-0.2333984375,-0.9311523437,-25.9541988372,-22.1832065582,-5.6641221046,-155476.2968750000,-239312.2031250000,-5.6641221046,11.3884077072,-20.5987949371,10.1990518569
-0.2324218750,-0.2490234375,-1.0112304687,-12.7251911163,-17.7633590698,-10.7480916976,-157143.9375000000,-241640.0937500000,-10.7480916976,12.5807266235,-20.0741596221,9.8013601303
-0.2294921875,-0.2507324218,-0.9895019531,3.1450381278,10.9847326278,-22.4351139068,-156731.7812500000,-240200.5468750000,-22.4351139068,12.6706552505,-19.0092353820,10.6986055374
-0.2287597656,-0.2561035156,-0.9565429687,-5.6335878372,-1.7022900581,-41.6259536743,-157470.0625000000,-240423.6250000000,-41.6259536743,13.0080327987,-18.5865955352,10.9726724624
-0.2082519531,-0.2360839843,-0.9509277343,-6.8702292442,-24.5725193023,-38.8473281860,-158370.4062500000,-243643.8593750000,-38.8473281860,11.9994401931,-18.1354141235,10.0823554992
-0.2329101562,-0.2561035156,-1.0156250000,13.6335878372,-14.0610685348,-46.9160308837,-156583.7187500000,-245486.5625000000,-46.9160308837,12.5366659164,-16.9069709777,9.8529071807
-0.2092285156,-0.2473144531,-0.9799804687,6.1145038604,10.7633590698,-50.8015251159,-155782.4062500000,-244076.0312500000,-50.8015251159,11.6957283020,-16.1906280517,10.5867729187
-0.1967773437,-0.2355957031,-0.9577636718,7.2748093605,-5.6488547325,-46.4351158142,-154829.0468750000,-244816.3125000000,-46.4351158142,11.2828063964,-15.4849510192,10.4511013031
-0.2307128906,-0.2531738281,-1.0251464843,27.6946563720,-15.9847326278,-49.1297721862,-151199.6562500000,-246911.1093750000,-49.1297721862,12.3248300552,-14.0171613693,10.0528097152
-0.2485351562,-0.2729492187,-1.0695800781,21.3206100463,8.0305347442,-52.9694671630,-148405.5937500000,-245858.7031250000,-52.9694671630,12.6886377334,-13.1023311614,10.7894811630
-0.2202148437,-0.2548828125,-1.0192871093,9.2977094650,19.9541988372,-51.9007644653,-147187.1250000000,-243243.7031250000,-51.9007644653,11.8375148773,-12.8020753860,11.7947397232
-0.2102050781,-0.2424316406,-1.0065917968,26.7709922790,2.5114502906,-51.8854980468,-143678.7812500000,-242914.5781250000,-51.8854980468,11.4763936996,-11.7338552474,11.8537244796
-0.2407226562,-0.2719726562,-1.0678710937,31.5267181396,-4.8854961395,-50.6870231628,-139547.2031250000,-243554.8281250000,-50.6870231628,12.3226480484,-10.7268056869,11.7164297103
-0.2438964843,-0.2746582031,-1.0810546875,9.5190839767,16.9694652557,-49.5496177673,-138299.7343750000,-241330.9843750000,-49.5496177673,12.3343229293,-10.8011474609,12.5303163528
-0.2248535156,-0.2521972656,-1.0183105468,14.4045801162,24.8931293487,-52.6335868835,-136412.0156250000,-238068.7343750000,-52.6335868835,12.0974521636,-10.6080627441,13.5233449935
-0.2080078125,-0.2485351562,-0.9877929687,29.7175579071,2.6641221046,-51.0076332092,-132517.5312500000,-237719.5937500000,-51.0076332092,11.5418787002,-9.8285846710,13.3393516540
-0.2312011718,-0.2641601562,-1.0312500000,9.7099237442,-2.6793892383,-43.3282432556,-131245.0468750000,-238070.7343750000,-43.3282432556,12.2533760070,-10.0466623306,13.0625820159
-0.2377929687,-0.2619628906,-1.0336914062,-0.8625954627,16.1297702789,-45.1984748840,-131358.0937500000,-235956.9218750000,-45.1984748840,12.5708951950,-10.6572666168,13.6743440628
-0.2080078125,-0.2377929687,-0.9636230468,15.5190839767,18.9770984649,-50.6106872558,-129324.3203125000,-233469.9687500000,-50.6106872558,11.8363685607,-10.4333381652,14.2051753997
-0.1936035156,-0.2456054687,-0.9291992187,8.1297712326,-3.0839693546,-42.6564903259,-128258.9140625000,-233874.1250000000,-42.6564903259,11.3890962600,-10.6989898681,13.6516952514
-0.2172851562,-0.2507324218,-0.9755859375,-11.5648851394,-12.3740453720,-34.4656486511,-129774.4921875000,-235495.7500000000,-34.4656486511,12.1728916168,-11.6980438232,12.9039783477
-0.2260742187,-0.2485351562,-0.9931640625,-4.1679387092,4.7633585929,-41.2061080932,-130320.7031250000,-234871.5156250000,-41.2061080932,12.4522809982,-12.1773433685,13.0386657714
-0.1987304687,-0.2353515625,-0.9238281250,0.4961832046,5.6106872558,-43.0381660461,-130255.6796875000,-234136.2343750000,-43.0381660461,11.7751359939,-12.4274816513,13.0875911712
-0.1918945312,-0.2316894531,-0.9025878906,-18.9541988372,-20.8778629302,-30.7175579071,-132739.6406250000,-236872.2812500000,-30.7175579071,11.6361703872,-13.4831066131,11.9825687408
-0.2145996093,-0.2429199218,-0.9721679687,-20.7328243255,-30.6717548370,-28.2671756744,-135456.6718750000,-240891.8125000000,-28.2671756744,12.0878067016,-14.3986244201,10.6948060989
-0.2236328125,-0.2519531250,-0.9997558593,-8.8015270233,-15.5877866744,-35.8473281860,-136610.1093750000,-242934.5937500000,-35.8473281860,12.2381916046,-14.6854362487,10.2638330459
-0.1977539062,-0.2441406250,-0.9475097656,-21.1450386047,-14.6259546279,-32.6259536743,-139381.1718750000,-244851.3281250000,-32.6259536743,11.4260063171,-15.5047550201,9.8165569305
-0.1940917968,-0.2375488281,-0.9404296875,-29.7251911163,-39.4580154418,-24.0610694885,-143276.6562500000,-250022.2968750000,-24.0610694885,11.3155126571,-16.5266132354,8.3644351959
-0.2290039062,-0.2539062500,-1.0166015625,-15.4503812789,-49.2213745117,-25.7404575347,-145301.4218750000,-256472.7656250000,-25.7404575347,12.3281888961,-16.7582931518,6.8670897483
-0.2287597656,-0.2629394531,-1.0244140625,-23.2671756744,-26.5648860931,-29.4045810699,-148350.5781250000,-259954.0937500000,-29.4045810699,12.2048711776,-17.3429107666,6.5387496948
-0.2028808593,-0.2456054687,-0.9804687500,-31.2442741394,-37.7786254882,-24.5114498138,-152445.1406250000,-264904.9687500000,-24.5114498138,11.3496265411,-18.1367454528,5.6547899246
-0.2221679687,-0.2580566406,-1.0209960937,-11.7633590698,-59.8167953491,-24.5877857208,-153986.7343750000,-272743.9687500000,-24.5877857208,11.9127273559,-17.9970893859,4.0512671470
-0.2541503906,-0.2802734375,-1.0793457031,-16.1984729766,-47.6488533020,-26.4656486511,-156109.5468750000,-278988.3437500000,-26.4656486511,12.8389081954,-18.1136856079,3.3443369865
-0.2326660156,-0.2648925781,-1.0463867187,-30.1603050231,-31.5648860931,-26.5114498138,-160062.0625000000,-283124.9375000000,-26.5114498138,12.1641225814,-18.7605285644,3.3257973194
-0.2131347656,-0.2460937500,-0.9980468750,-13.7557249069,-43.6641235351,-28.3511447906,-161864.7500000000,-288847.1250000000,-28.3511447906,11.7138271331,-18.5646762847,2.7282764911
-0.2302246093,-0.2592773437,-1.0195312500,-3.8473281860,-58.8396949768,-27.2519092559,-162368.9375000000,-296558.0625000000,-27.2519092559,12.3444557189,-18.0332584381,1.6700162887
-0.2453613281,-0.2739257812,-1.0568847656,-22.2595424652,-41.7709922790,-26.1068706512,-165286.0468750000,-302032.1562500000,-26.1068706512,12.6656446456,-18.3996906280,1.5440935134
-0.2238769531,-0.2548828125,-1.0163574218,-18.1221370697,-23.7022895812,-32.1755714416,-167660.9531250000,-305138.3437500000,-32.1755714416,12.0603504180,-18.4741401672,2.1141848564
-0.2065429687,-0.2399902343,-0.9523925781,1.0534350872,-31.6946563720,-35.2595405578,-167522.9062500000,-309291.9375000000,-35.2595405578,11.8758945465,-17.7334251403,2.2314183712
-0.2348632812,-0.2416992187,-0.9709472656,-16.8320617675,-18.2290077209,17.6564884185,-169728.7500000000,-311680.8437500000,17.6564884185,13.2097558975,-17.8290004730,3.1034362316
-0.2187500000,-0.2495117187,-0.9873046875,21.4885501861,-29.4045810699,9.9312973022,-166912.6718750000,-315534.3125000000,9.9312973022,12.1234378814,-16.3204078674,3.2067418098
-0.2375488281,-0.2644042968,-1.0202636718,3.6564886569,-5.5648856163,8.7099237442,-166433.4843750000,-316263.5937500000,8.7099237442,12.7013969421,-15.8417997360,4.3944325447
-0.2143554687,-0.2438964843,-0.9685058593,-23.3969459533,15.5648851394,11.2748088836,-169499.6562500000,-314223.8125000000,11.2748088836,12.1133470535,-16.5319576263,6.2137780189
-0.1848144531,-0.2221679687,-0.9226074218,8.0152673721,2.3587787151,5.5572519302,-168449.2500000000,-313914.6875000000,5.5572519302,11.0204439163,-15.7042675018,7.0350260734
-0.2111816406,-0.2465820312,-0.9721679687,20.2442741394,-7.2824425697,4.2213740348,-165796.2343750000,-314869.0625000000,4.2213740348,11.8905086517,-14.5763702392,7.4538450241
-0.2355957031,-0.2668457031,-1.0283203125,-12.9312973022,13.8244276046,8.0763359069,-167490.8750000000,-313057.3750000000,8.0763359069,12.5036983489,-15.0687208175,8.7988615036
-0.2172851562,-0.2429199218,-0.9899902343,-9.0458011627,37.9389305114,1.0229008197,-168676.3281250000,-308085.4687500000,1.0229008197,12.0330114364,-15.2145481109,10.8963890075
-0.1953125000,-0.2299804687,-0.9470214843,22.1145038604,25.3664131164,-4.7022900581,-165778.2187500000,-304761.1875000000,-4.7022900581,11.3327255249,-13.9993028640,12.0399131774
-0.2263183593,-0.2585449218,-1.0283203125,0.6793892860,10.4656486511,17.2290077209,-165689.1875000000,-303389.6562500000,17.2290077209,12.0485601425,-13.9399204254,12.4860010147
-0.2548828125,-0.2700195312,-1.0781250000,12.3358774185,44.9618339538,4.7557253837,-164072.5781250000,-297497.4062500000,4.7557253837,12.9162931442,-13.3793373107,14.4614229202
-0.2202148437,-0.2585449218,-1.0031738281,5.8091602325,58.4732818603,2.7480916976,-163311.2812500000,-289834.4687500000,2.7480916976,12.0008344650,-13.2449970245,16.5774497985
-0.1955566406,-0.2436523437,-0.9721679687,-0.9847328186,31.6870231628,11.6717557907,-163440.3281250000,-285681.8750000000,11.6717557907,11.0408525466,-13.3707675933,17.0936584472
-0.2524414062,-0.2734375000,-1.1008300781,16.8015270233,29.7022895812,7.2442746162,-161238.4843750000,-281789.3750000000,7.2442746162,12.5470418930,-12.6925678253,17.6740150451
-0.2495117187,-0.2731933593,-1.0810546875,9.1374044418,59.7251892089,1.8244275093,-160041.0312500000,-273962.3750000000,1.8244275093,12.6132526397,-12.4753112792,19.4532222747
-0.2021484375,-0.2436523437,-0.9689941406,-0.4274808883,52.0305328369,6.4656486511,-160097.0468750000,-267143.7812500000,6.4656486511,11.4376258850,-12.6964454650,20.4621810913
-0.2084960937,-0.2443847656,-0.9916992187,14.0992364883,17.8396949768,11.3053436279,-158249.3437500000,-264805.8750000000,11.3053436279,11.5375175476,-12.2265310287,19.8816680908
-0.2460937500,-0.2707519531,-1.0712890625,16.9770984649,25.4045810699,8.2748088836,-156024.5000000000,-261476.6093750000,8.2748088836,12.5556888580,-11.7466621398,19.8624668121
-0.2355957031,-0.2622070312,-1.0346679687,1.5419846534,51.4503822326,6.1374044418,-155822.4218750000,-254734.0312500000,6.1374044418,12.4469966888,-12.0010652542,20.9367885589
-0.1821289062,-0.2329101562,-0.9306640625,5.3816795349,35.8931312561,8.7175569534,-155117.1562500000,-250030.2343750000,8.7175569534,10.7492866516,-12.0420217514,20.9341220855
-0.1955566406,-0.2365722656,-0.9416503906,16.5572509765,3.2595419883,14.0687026977,-152947.3281250000,-249603.0781250000,14.0687026977,11.3878793716,-11.6049499511,19.6407165527
-0.2333984375,-0.2641601562,-1.0163574218,6.7404580116,8.4274806976,15.5114507675,-152063.9843750000,-248498.6562500000,15.5114507675,12.5307455062,-11.7099704742,18.9323883056
-0.2187500000,-0.2456054687,-0.9812011718,-2.7709922790,33.8244285583,11.3969469070,-152427.1250000000,-244065.9687500000,11.3969469070,12.2033433914,-12.1306180953,19.3605709075
-0.1794433593,-0.2219238281,-0.8950195312,6.5725193023,18.6488552093,12.8015270233,-151565.7968750000,-241622.0312500000,12.8015270233,11.0120267868,-12.0813579559,18.9008674621
-0.1838378906,-0.2338867187,-0.9204101562,5.2290077209,-17.9465656280,22.2977104187,-150880.5312500000,-243973.9218750000,22.2977104187,10.9559440612,-12.1458005905,16.9464015960
-0.2282714843,-0.2565917968,-1.0117187500,-6.7328243255,-11.5801525115,23.7938938140,-151762.8750000000,-245491.5000000000,23.7938938140,12.3365287780,-12.6944732666,15.7627639770
-0.2209472656,-0.2492675781,-0.9926757812,-4.6106872558,11.3282442092,16.8167934417,-152367.1093750000,-244006.9375000000,16.8167934417,12.1818199157,-13.0520830154,15.7070732116
-0.1818847656,-0.2309570312,-0.9011230468,-0.5648855209,-4.1374044418,19.6488552093,-152441.1406250000,-244549.1406250000,19.6488552093,11.0630512237,-13.2336826324,14.8346309661
-0.1950683593,-0.2424316406,-0.9409179687,-10.7633590698,-35.7633590698,30.4732818603,-153851.6718750000,-249235.9218750000,30.4732818603,11.3518152236,-13.8300209045,12.7922658920
-0.2397460937,-0.2607421875,-1.0456542968,-13.6870231628,-30.7328243255,29.4274806976,-155645.3593750000,-253263.4531250000,29.4274806976,12.5421419143,-14.3863554000,11.4486026763
-0.2272949218,-0.2609863281,-1.0251464843,-6.8778624534,-3.1679389476,20.2977104187,-156546.7031250000,-253678.6093750000,20.2977104187,12.1265258789,-14.6144037246,11.4156541824
-0.1923828125,-0.2397460937,-0.9567871093,-15.5877866744,-17.8778629302,26.3129768371,-158589.4843750000,-256021.5000000000,26.3129768371,11.0365180969,-15.1549987792,10.5989742279
-0.2150878906,-0.2495117187,-0.9951171875,-21.8320617675,-47.1145019531,35.2442741394,-161450.5781250000,-262195.8437500000,35.2442741394,11.8407592773,-15.8751773834,8.7828760147
-0.2551269531,-0.2792968750,-1.1083984375,-11.3053436279,-33.2671737670,28.0152664184,-162932.1406250000,-266555.5000000000,28.0152664184,12.5821409225,-16.0438747406,7.9389114379
-0.2324218750,-0.2758789062,-1.0556640625,-15.3206110000,-7.6488547325,22.1450386047,-164939.9062500000,-267557.8750000000,22.1450386047,12.0250101089,-16.4360256195,8.2267503738
-0.1955566406,-0.2446289062,-0.9763183593,-26.5572509765,-21.9236640930,28.9007625579,-168420.2343750000,-270430.9687500000,28.9007625579,10.9952287673,-17.1697845458,7.7102665901
-0.2419433593,-0.2622070312,-1.0568847656,-11.3511447906,-45.1603050231,30.2290077209,-169907.7968750000,-276349.2187500000,30.2290077209,12.5268030166,-17.1160335540,6.5134344100
-0.2521972656,-0.2785644531,-1.0812988281,-13.1755723953,-15.5419845581,22.7175579071,-171634.4531250000,-278386.0000000000,22.7175579071,12.7273254394,-17.2211990356,6.7849836349
-0.2102050781,-0.2524414062,-0.9924316406,-24.7862586975,-0.9694656372,22.3740463256,-174882.6875000000,-278513.0625000000,22.3740463256,11.6000499725,-17.7875347137,7.4660410881
-0.1950683593,-0.2326660156,-0.9462890625,-13.3053436279,-27.6335868835,25.5648860931,-176626.3593750000,-282134.4375000000,25.5648860931,11.3197622299,-17.7158145904,6.8696718215
-0.2314453125,-0.2539062500,-1.0163574218,-3.0916030406,-33.5114517211,23.7786254882,-177031.5156250000,-286526.1250000000,23.7786254882,12.4582672119,-17.2432975769,6.2837247848
-0.2409667968,-0.2653808593,-1.0351562500,-12.3511447906,-2.7175571918,18.5954189300,-178650.1406250000,-286882.2500000000,18.5954189300,12.7071466445,-17.2846717834,7.1317420005
-0.1967773437,-0.2338867187,-0.9462890625,-12.4198474884,12.4809160232,14.4198474884,-180277.7656250000,-285246.6250000000,14.4198474884,11.4130096435,-17.2603034973,8.3043708801
-0.1833496093,-0.2260742187,-0.9145507812,3.7175571918,-9.9007635116,16.0305347442,-179790.5781250000,-286544.1250000000,16.0305347442,11.0133628845,-16.5569038391,8.2899379730
-0.2285156250,-0.2541503906,-0.9914550781,3.1374046802,-13.5954198837,17.3435115814,-179379.4218750000,-288325.8125000000,17.3435115814,12.5858030319,-16.0437812805,8.3565130233
-0.2346191406,-0.2556152343,-1.0212402343,-2.2977099418,19.7099227905,9.9847326278,-179680.5312500000,-285742.8125000000,9.9847326278,12.5638608932,-15.7912483215,9.8252868652
-0.2028808593,-0.2368164062,-0.9399414062,9.9923667907,29.4198474884,4.3740458488,-178371.0312500000,-281887.3437500000,4.3740458488,11.8215408325,-15.0731773376,11.3750686645
-0.1928710937,-0.2353515625,-0.9279785156,17.5190830230,2.2824428081,9.2824430465,-176075.1562500000,-281588.2187500000,9.2824430465,11.3904447555,-14.1594095230,11.4743795394
-0.2333984375,-0.2575683593,-1.0266113281,11.2671756744,1.6946564674,11.7480916976,-174598.5937500000,-281366.1250000000,11.7480916976,12.4355058670,-13.6187419891,11.6905717849
-0.2468261718,-0.2631835937,-1.0581054687,16.5419845581,32.6870231628,2.4274809360,-172430.7656250000,-277082.5000000000,2.4274809360,12.7553110122,-12.9153518676,13.2394809722
-0.2048339843,-0.2460937500,-0.9785156250,27.0992374420,39.8931312561,-2.2900762557,-168879.4062500000,-271854.5000000000,-2.2900762557,11.4756383895,-11.9006919860,14.6703634262
-0.1997070312,-0.2443847656,-0.9726562500,22.1984729766,12.9465646743,6.7404580116,-165970.2968750000,-270157.8437500000,6.7404580116,11.2621030807,-11.2461824417,14.7093544006
-0.2382812500,-0.2631835937,-1.0666503906,22.3053436279,10.3435115814,7.7022900581,-163047.1875000000,-268802.3125000000,7.7022900581,12.2372121810,-10.6421623229,14.7781324386
-0.2382812500,-0.2673339843,-1.0612792968,33.5038185119,46.5954208374,-4.1297707557,-158656.5156250000,-262695.9687500000,-4.1297707557,12.2828330993,-9.6931867599,16.3841419219
