ax,ay,az,gx,gy,gz
-1996,-41,-644,-35,-2,1
-1986,-36,-646,-34,-9,-2
-1990,-37,-636,-36,-4,-2
-1996,-28,-637,-37,-9,-1
-1988,-39,-632,-37,-10,1
-1981,-18,-640,-36,-6,-1
-1996,-28,-644,-34,-6,-4
-1987,-39,-649,-38,-9,-5
-1986,-33,-631,-31,-10,0
-1981,-30,-643,-37,-3,-3
-1978,-37,-634,-35,-8,-4
-1990,-32,-639,-37,-4,-5
-1983,-34,-647,-38,-8,-1
-1976,-36,-638,-34,-5,-3
-1994,-33,-631,-35,-3,-4
-1979,-26,-639,-37,-10,-2
-1999,-38,-638,-33,-10,-3
-1985,-28,-644,-34,-5,-4
-1987,-41,-640,-35,-8,-1
-1999,-31,-647,-34,-7,1
-1976,-32,-638,-34,-7,-1
-1980,-29,-638,-33,-7,-3
-1993,-27,-630,-36,-4,0
-1990,-28,-637,-34,-9,-4
-1989,-35,-630,-36,-2,-4
-1997,-40,-641,-36,-11,-6
-1985,-34,-637,-34,-6,-2
-1984,-19,-648,-35,-6,-3
-1986,-33,-642,-36,-12,-2
-1978,-32,-641,-36,-10,-1
-1997,-40,-638,-28,-6,-1
-1998,-33,-656,-35,-10,-4
-1998,-39,-646,-36,0,-1
-1993,-32,-652,-36,-7,-6
-1994,-35,-638,-36,-7,-1
-1987,-34,-635,-37,-3,1
-1996,-32,-641,-35,-9,-5
-1994,-30,-640,-33,-10,-4
-1993,-37,-636,-35,-9,-1
-1996,-34,-630,-36,-4,1
-1989,-28,-643,-36,-5,-2
-1980,-32,-638,-33,-13,0
-1994,-29,-643,-32,0,-5
-2003,-48,-643,-34,-10,2
-1980,-34,-632,-38,-7,-4
-1999,-26,-652,-32,-3,-6
-1986,-32,-646,-39,-8,-2
-1984,-36,-640,-36,-5,-3
-1999,-36,-635,-36,-3,1
-1986,-30,-635,-35,-9,1
-1987,-27,-636,-33,-6,0
-2001,-37,-639,-33,-7,-3
-1992,-35,-642,-38,-10,-2
-1982,-30,-645,-39,-5,-4
-1989,-42,-649,-37,0,-1
-1992,-30,-641,-32,-4,-2
-1989,-26,-638,-37,-13,-1
-1986,-30,-641,-37,-9,-2
-1992,-23,-642,-35,-4,-5
-1986,-26,-631,-36,-7,-2
-2001,-36,-637,-33,-8,-3
-1987,-24,-632,-33,-5,0
-1988,-33,-638,-36,1,-3
-1978,-42,-639,-34,-12,0
-1997,-25,-649,-31,-9,1
-1995,-29,-632,-35,-4,0
-1972,-32,-632,-31,-12,-3
-1999,-41,-661,-36,-4,-3
-1993,-29,-654,-37,-2,-1
-1987,-41,-627,-35,-14,-4
-1992,-32,-632,-33,-16,-2
-2011,-30,-636,-33,-3,-3
-1998,-31,-647,-38,-5,-1
-1986,-40,-635,-36,-9,2
-2003,-29,-637,-34,-3,0
-1994,-40,-640,-38,-6,-4
-1977,-29,-636,-33,-10,-1
-1983,-36,-645,-36,-11,-6
-1980,-33,-649,-33,-10,-3
-1995,-44,-641,-34,0,-5
-1987,-34,-625,-35,-6,-4
-1976,-36,-632,-37,-6,-3
-1982,-30,-635,-34,-2,-3
-1995,-36,-643,-35,-8,-1
-1993,-34,-649,-34,-4,-3
-1988,-31,-653,-37,-10,0
-1995,-30,-633,-35,-9,-5
-1988,-28,-637,-40,-8,-4
-1982,-37,-641,-40,-13,-4
-1989,-39,-644,-32,-8,-3
-1983,-37,-645,-34,-8,0
-1992,-34,-638,-38,-4,-1
-1985,-33,-648,-37,-15,-2
-1985,-27,-647,-37,-6,4
-1999,-42,-634,-34,-8,-3
-1985,-31,-634,-36,-1,-3
-1991,-40,-643,-32,-8,3
-1991,-42,-651,-37,-5,-3
-1989,-26,-633,-35,-6,-1
-1983,-32,-632,-36,-3,-1
-1985,-24,-645,-33,-8,-1
-1980,-39,-640,-36,-6,-5
-1986,-28,-642,-35,-6,-6
-1975,-27,-639,-34,-8,-2
-1976,-35,-640,-36,-8,-4
-1984,-29,-639,-34,-4,-3
-1994,-27,-638,-35,-8,-2
-1994,-33,-648,-31,-9,-1
-1999,-33,-641,-37,-12,-1
-1985,-40,-644,-36,-6,0
-1988,-40,-634,-34,-5,0
-1989,-34,-643,-34,-12,-2
-1984,-32,-648,-36,-8,1
-1998,-32,-637,-31,-7,-3
-1991,-38,-644,-32,-10,-2
-1983,-44,-639,-34,-6,2
-1998,-36,-647,-36,-8,0
-1989,-36,-627,-35,-10,-3
-1995,-34,-631,-36,-8,-5
-1989,-25,-636,-37,-4,-3
-1995,-34,-648,-35,-1,-3
-1975,-29,-641,-38,-8,-2
-1993,-34,-634,-35,-2,0
-1983,-25,-639,-34,-4,-3
-1999,-28,-634,-32,-4,-2
-1983,-33,-626,-34,-10,-5
-1990,-38,-632,-38,-6,-1
-2002,-26,-651,-38,-5,-5
-1975,-36,-647,-35,-12,-3
-1976,-35,-636,-31,-6,-3
-1995,-21,-634,-34,-6,-2
-1987,-25,-643,-34,-7,-4
-1986,-26,-636,-33,-6,-3
-2002,-33,-630,-34,-9,-3
-1980,-32,-637,-30,-9,-3
-1980,-28,-639,-36,-6,-5
-1987,-33,-649,-36,-2,1
-1984,-30,-629,-35,-9,-3
-1980,-47,-637,-37,-3,1
-1984,-35,-641,-35,-5,4
-1981,-35,-635,-38,-15,-3
-1986,-27,-644,-36,-2,-2
-1994,-39,-652,-35,-14,-2
-1996,-43,-649,-36,-8,0
-1994,-33,-633,-35,-9,-2
-1992,-43,-630,-37,-8,-2
-1992,-37,-640,-38,-7,-2
-1981,-28,-633,-36,-12,2
-1986,-35,-637,-33,-7,-2
-1983,-27,-645,-36,-10,-2
-1987,-38,-635,-38,-4,0
-1990,-23,-651,-37,-11,-4
-1989,-34,-640,-38,-10,1
-1982,-35,-641,-36,-8,-1
-1987,-47,-635,-37,-11,-2
-1995,-34,-637,-35,-5,-4
-1991,-29,-630,-36,-8,-4
-1992,-42,-645,-33,-2,-1
-1985,-24,-650,-37,-11,-3
-1986,-37,-635,-31,-5,-2
-1995,-27,-639,-37,-6,-1
-1981,-34,-646,-32,-10,0
-1990,-24,-636,-39,-2,-6
-1991,-35,-648,-38,-10,-3
-1982,-38,-629,-36,-12,0
-1978,-34,-648,-32,-3,0
-1992,-30,-653,-36,-9,0
-1982,-27,-649,-34,-9,-2
-1995,-24,-641,-33,-8,-2
-1985,-33,-645,-35,-9,-1
-1992,-36,-620,-36,-2,0
-1988,-30,-628,-38,-7,2
-1988,-27,-630,-34,-7,-6
-1975,-29,-644,-36,-5,-1
-1983,-30,-633,-35,-8,-2
-1991,-43,-634,-33,-5,-3
-1975,-33,-646,-33,-9,-3
-1998,-30,-632,-38,0,-3
-1991,-39,-643,-33,-14,-1
-1995,-37,-632,-36,-4,1
-2001,-40,-633,-33,-10,-2
-1993,-22,-643,-34,-6,-5
-1995,-37,-638,-35,-8,-1
-1989,-34,-649,-37,-4,-5
-1995,-40,-637,-36,-8,-4
-1973,-39,-628,-34,-6,1
-1984,-36,-637,-35,-3,-3
-1994,-31,-633,-35,0,0
-1984,-29,-639,-36,-10,-7
-1988,-28,-634,-39,-2,0
-1996,-45,-643,-33,-9,1
-1984,-31,-640,-36,-8,-3
-1990,-37,-630,-40,-5,-4
-1992,-34,-631,-38,-5,-4
